registroId,cod_est,raz_soc,subregion,red,microred,notifica,tipo,nivel,renaes,categoria,estado,insti_rn,ubigeo_rn
2552,010403A321,P.S. CHOSICA,36,04,32,S,A,3,00007270,I-1,1,7,010403
8897,010403A322,P.S. SHIRINGA,36,04,32,S,A,3,00023135,I-1,1,1,010403
8896,010403A323,P.S. KAGKAS,36,04,32,S,A,3,00023146,I-1,1,1,010403
11259,010403A324,P.S. SHEBONAL,36,04,32,S,A,2,00030334,I-1,1,1,010403
9641,010403D301,ENFERMERÍA BATALLÓN DE INFANTERÍA SELVA N° 25 - TENIENTE PINGLO,36,04,32,N,D,3,00024195,I-2,1,3,010403
9644,010403D302,ENFERMERÍA BATALLÓN DE SELVA SGTO 1 DEMETRIO ACOSTA CHUEZ N° 85 - AMPAMA,36,04,53,N,D,3,00024191,I-2,1,3,010403
2186,010501A201,C.S. LAMUD,36,01,07,S,A,2,00004850,I-3,1,7,010501
2187,010501A301,P.S. CUEMAL,36,01,07,S,A,3,00007379,I-1,1,7,010501
11027,010501A302,CENTRO DE SALUD MENTAL COMUNITARIO SEÑOR DE GUALAMITA,36,01,07,N,A,3,00029271,I-2,1,7,010501
3235,010501C301,CAP1 LAMUD,36,01,56,S,C,3,00009071,I-2,1,2,010501
2188,010502A201,C.S. CAMPORREDONDO,36,01,48,S,A,2,00004873,I-3,1,7,010502
2189,010502A302,C.S. COCOCHO,36,01,48,S,A,3,00004874,I-3,1,7,010502
2190,010502A303,P.S. GUADALUPE,36,01,48,S,A,3,00004875,I-2,1,7,010502
2191,010502A304,P.S. LA LIBERTAD,36,01,48,S,A,3,00007333,I-1,1,7,010502
2192,010503A201,C.S. COCABAMBA,36,01,49,S,A,2,00004885,I-3,1,7,010503
2193,010503A302,P.S. QUISQUIS,36,01,49,S,A,3,00004893,I-2,1,7,010503
2194,010503A303,P.S. MENDAN,36,01,49,S,A,3,00004894,I-1,1,7,010503
2195,010503A304,P.S. YOMBLON DE COCABAMBA,36,01,49,S,A,3,00004886,I-1,1,7,010503
2196,010503A305,P.S. CHUILON,36,01,49,S,A,3,00007066,I-1,1,7,010503
3236,010503A306,P.S. BALERIANA,36,01,49,S,A,3,00007206,I-1,1,7,010503
3237,010503A307,P.S. BUENA VISTA,36,01,49,S,A,3,00007334,I-1,1,7,010503
6879,010504A201,C.S. COLCAMAR,36,01,01,S,A,2,00004895,I-3,1,7,010504
2197,010504A302,P.S. PONAYA,36,01,01,S,A,3,00004896,I-1,1,7,010504
2198,010504A303,P.S. COCHA,36,01,01,S,A,3,00009670,I-1,1,7,010504
2199,010504A306,P.S. QUILLILLIC,36,01,01,S,A,3,00006987,I-1,1,7,010504
2200,010505A301,P.S. CONILA,36,01,13,S,A,3,00004863,I-2,1,7,010505
2201,010505A302,P.S. SAN ISIDRO DE QUICMAL,36,01,02,S,A,3,00004931,I-1,1,7,010505
2202,010505A303,P.S. NUEVO LUYA,36,01,13,S,A,3,00007274,I-1,1,7,010505
2203,010506A301,P.S. INGUILPATA,36,01,13,S,A,3,00004864,I-1,1,7,010506
2204,010507A301,P.S. LONGUITA,36,01,08,S,A,3,00004897,I-2,1,7,010507
2205,010507A302,P.S. CHOCTAMAL,36,01,08,S,A,3,00004898,I-1,1,7,010507
2206,010507A303,P.S. KUELAP,36,01,08,S,A,3,00007064,I-1,1,7,010522
2207,010508A301,P.S. LONYA CHICO,36,01,13,S,A,3,00004865,I-1,1,7,010508
2208,010508A302,P.S. SAN PEDRO Y SAN PABLO,36,01,06,S,A,3,00009674,I-1,1,7,010508
3238,010508A303,P.S. CAMELIN,36,01,13,S,A,3,00013019,I-1,1,7,010508
2209,010509A201,C.S. LUYA,36,01,13,S,A,2,00004866,I-3,1,7,010509
2210,010509A303,P.S. CHOCTA,36,01,13,S,A,3,00004867,I-1,1,7,010509
2211,010509A304,P.S. SHIPATA,36,01,13,S,A,3,00007063,I-1,1,7,010509
2212,010509A306,P.S. COLMATA,36,01,13,S,A,3,00007332,I-1,1,7,010509
2213,010509A307,P.S. COROBAMBA,36,01,13,S,A,3,00007380,I-1,1,7,010509
2214,010509D305,P.S. PNP LUYA-LAMUD,36,01,13,N,D,3,00013204,S/C,2,5,010509
2215,010510A301,P.S. LUYA VIEJO,36,01,07,S,A,3,00004851,I-1,1,7,010510
2216,010511A201,C.S. MARIA,36,01,49,S,A,2,00004899,I-3,1,7,010511
2217,010512A201,C.S. OCALLI,36,01,05,S,A,2,00004876,I-3,1,7,010512
2218,010512A301,P.S. TACTAMAL,36,01,05,S,A,3,00007059,I-1,1,7,010512
2219,010512A302,P.S. QUISPE,36,01,05,S,A,3,00004877,I-1,1,7,010512
2220,010512A304,P.S. CELCHO CUZCO,36,01,05,S,A,3,00007153,I-1,1,7,010512
2221,010512A305,P.S. EL PALTO,36,01,48,S,A,3,00007181,I-1,1,7,010502
2222,010512C302,CAP1 OCALLI,36,01,57,S,C,3,00009074,I-2,1,2,010512
2223,010513A201,C.S. COLLONCE,36,01,06,S,A,2,00004843,I-3,1,7,010513
2224,010513A302,P.S. SAN JUAN DE OCUMAL,36,01,06,S,A,3,00004844,I-2,1,7,010513
2225,010513A303,P.S. CALDERA,36,01,06,S,A,3,00004845,I-1,1,7,010513
2226,010513A304,P.S. YAULICACHI,36,01,06,S,A,3,00007060,I-1,1,7,010513
2227,010513A305,P.S. VISTA HERMOSA,36,01,06,S,A,3,00007244,I-1,1,7,010513
2228,010514A201,C.S. TRIBULON,36,01,08,S,A,2,00004901,I-3,1,7,010514
2229,010514A301,P.S. YOMBLON DE PISUQUIA,36,01,08,S,A,3,00004900,I-1,1,7,010514
2230,010514A302,P.S. PIRCAPAMPA,36,01,08,S,A,3,00004846,I-2,1,7,010514
2231,010514A304,P.S. SAN MIGUEL PORO PORO,36,01,08,S,A,3,00004847,I-1,1,7,010514
2232,010514A305,P.S. PISUQUIA,36,01,08,S,A,3,00004902,I-1,1,7,010514
2233,010514A306,P.S. HUARANGUILLO,36,01,06,S,A,3,00004848,I-1,1,7,010514
2234,010514A307,P.S. SAN RAMON,36,01,08,S,A,3,00007065,I-1,1,7,010514
2235,010514A308,P.S. EL REJO,36,01,08,S,A,3,00007419,I-1,1,7,010514
2236,010514A309,P.S. PUEBLO NUEVO,36,01,08,S,A,3,00009671,I-1,1,7,010514
2237,010514A310,P.S. MEMBRILLO,36,01,08,S,A,3,00009894,I-2,1,7,010514
2238,010515A301,P.S. PROVIDENCIA,36,01,06,S,A,3,00004849,I-1,1,7,010515
2239,010515A302,P.S. NUEVO CHOTA,36,01,06,S,A,3,00007061,I-1,1,7,010515
2240,010515A303,P.S. LA PLAYA,36,01,05,S,A,3,00009130,I-1,1,7,010515
2241,010516A301,P.S. SAN CRISTOBAL DE OLTO,36,01,07,S,A,3,00004852,I-1,1,7,010516
2242,010517A301,P.S. SAN FRANCISCO DE YESO,36,01,10,S,A,3,00004862,I-2,1,7,010517
2243,010518A301,P.S. PACLAS,36,01,07,S,A,3,00004853,I-1,1,7,010518
2244,010519A301,P.S. LOPECANCHA,36,01,09,S,A,3,00004910,I-1,1,7,010519
2245,010519A302,P.S. EL MANGO,36,01,09,S,A,3,00004911,I-1,1,7,010519
2246,010520A301,P.S. SANTA CATALINA,36,01,07,S,A,3,00004854,I-2,1,7,010520
2247,010520A302,P.S. SALAZAR,36,01,02,S,A,3,00004913,I-3,1,7,010520
2248,010520A303,P.S. INGENIO,36,01,02,S,A,3,00004914,I-1,1,7,010520
2249,010520A304,P.S. SAN JUAN DE PROVIDENCIA,36,01,02,S,A,3,00009844,I-1,1,7,010520
2250,010521A201,C.S. SANTO TOMAS,36,01,14,S,A,2,00004887,I-3,1,7,010521
2251,010521A302,P.S. SAN SALVADOR,36,01,14,S,A,3,00004888,I-1,1,7,010521
2252,010521A303,P.S. MARAYPATA,36,01,14,S,A,3,00004889,I-1,1,7,010521
2253,010521A304,P.S. LLACTAPAMPA,36,01,14,S,A,3,00004890,I-1,1,7,010521
2254,010521A305,P.S. AGUA SANTA,36,01,14,S,A,3,00007172,I-1,1,7,010521
3239,010521A306,P.S. TINTIN,36,01,14,S,A,3,00007381,I-1,1,7,010521
9318,010521A310,P.S. EL PUENTE,36,01,09,S,A,3,00025129,I-1,1,7,010521
2255,010522A201,C.S. TINGO,36,01,08,S,A,2,00004903,I-3,1,7,010522
2256,010523A301,P.S. TRITA,36,01,07,S,A,3,00004855,I-1,1,7,010523
2257,010523A302,P.S. CRUZ PATA,36,01,07,S,A,3,00007062,I-1,1,7,010523
2258,010601A101,HOSPITAL DE APOYO MARIA AUXILIADORA,36,01,12,S,A,1,00004950,II-1,1,7,010601
11025,010601A201,CENTRO DE SALUD MENTAL COMUNITARIO INTEGRAMENTE HUAYABAMBA,36,01,12,N,A,2,00029068,I-3,1,7,010601
2259,010601C304,CAP2 ESSALUD ROD. DE MENDOZA,36,01,58,S,C,2,00009069,I-3,1,2,010601
2260,010601D309,P.S. PNP RODRIGUEZ DE MENDOZA,36,01,12,N,D,3,00013225,I-3,2,5,010607
12045,010601X202,CLINICA SAGRADO CORAZON DE JESUS,36,01,12,N,X,3,00028266,I-3,1,11,010601
2262,010602A201,C.S. ZARUMILLA,36,01,46,S,A,2,00004954,I-3,1,7,010602
2263,010602A301,P.S. CHIRIMOTO,36,01,15,S,A,3,00004953,I-1,1,7,010602
2264,010602A303,P.S. LUZ DEL ORIENTE,36,01,46,S,A,3,00007075,I-1,1,7,010602
2265,010602A304,P.S. NUEVO CHACHAPOYAS,36,01,46,N,A,3,00007076,I-1,1,7,010609
2266,010602A305,P.S. SAN ANTONIO,36,01,46,S,A,3,00007077,I-1,1,7,010602
2267,010602A306,P.S. SANTO TORIBIO,36,01,46,S,A,3,00007201,I-1,1,7,010602
2268,010603A301,P.S. COCHAMAL,36,01,43,S,A,3,00004942,I-1,1,7,010603
2269,010604A201,C.S. HUAMBO,36,01,44,S,A,2,00004943,I-3,1,7,010604
2270,010604A302,P.S. NUEVO HORIZONTE,36,01,44,S,A,3,00006989,I-1,1,7,010604
2271,010604A303,P.S. CHONTAPAMPA DE HUAMBO,36,01,44,S,A,3,00007445,I-1,1,7,010604
2272,010605A301,C.S. LIMABAMBA,36,01,15,S,A,2,00004955,I-3,1,7,010605
2273,010605A302,P.S. MONTE ALEGRE,36,01,15,N,A,3,00007074,I-1,1,7,010605
2274,010606A201,C.S. LONGAR,36,01,43,S,A,2,00004944,I-3,1,7,010606
3240,010606A302,P.S. SHUCUSH,36,01,43,S,A,3,00011727,I-1,1,7,010606
2275,010607A301,C.S. MARISCAL BENAVIIDES,36,01,43,S,A,2,00004945,I-3,1,7,010607
2276,010607A302,P.S. MICHINA,36,01,43,S,A,3,00007335,I-1,1,7,010607
2277,010608A301,P.S. MILPUC,36,01,15,S,A,3,00004956,I-1,1,7,010608
2278,010608A302,P.S. CHONTAPAMPA,36,01,45,S,A,3,00007446,I-1,1,7,010608
2279,010609A201,C.S. OMIA,36,01,45,S,A,2,00004946,I-3,1,7,010609
2280,010609A202,C.S. NUEVO CHIRIMOTO,36,01,51,S,A,2,00004947,I-3,1,7,010609
2281,010609A303,P.S. LEJIA CHICO,36,01,46,S,A,3,00004948,I-1,1,7,010609
2282,010609A304,P.S. TOCUYA,36,01,45,S,A,3,00004949,I-1,1,7,010609
2283,010609A305,P.S. LIBANO,36,01,51,S,A,3,00006991,I-2,1,7,010609
2284,010609A306,P.S. EL DORADO,36,01,03,N,A,3,00007054,I-2,1,7,010612
2285,010609A307,P.S. PRIMAVERA,36,01,51,N,A,3,00007073,I-1,1,7,010609
2286,010609A308,P.S. EL GUAMBO,36,01,46,S,A,3,00007382,I-1,1,7,010609
2287,010609A309,P.S. GARZAYACU,36,01,03,N,A,3,00009680,I-2,1,7,010609
3241,010609A311,P.S. NUEVO OMIA,36,01,03,N,A,3,00011169,I-1,1,7,010612
3242,010609A312,P.S. MASHUYACU,36,01,51,S,A,3,00011723,I-1,1,7,010609
3243,010609A314,P.S. JAVRULOT,36,01,51,N,A,3,00011725,I-1,1,7,010609
2288,010609A315,P.S. PAUJIL,36,01,51,S,A,3,00014169,I-1,1,7,010609
2289,010610A301,P.S. SANTA ROSA,36,01,15,S,A,3,00004957,I-1,1,7,010610
2290,010611A201,C.S. TOTORA,36,01,15,S,A,2,00004958,I-3,1,7,010611
2291,010611A301,P.S. ACHAMAL,36,01,15,S,A,3,00006990,I-1,1,7,010602
2292,010612A301,P.S. VISTA ALEGRE,36,01,03,S,A,3,00004940,I-1,1,7,010612
2293,010612A302,P.S. SALAS,36,01,03,S,A,3,00007057,I-2,1,7,010612
2294,010612A303,P.S. VISTA HERMOSA,36,01,46,N,A,3,00007252,I-1,1,7,010609
2382,010701A101,HOSP. APOYO I SANTIAGO APOSTOL,36,03,97,S,A,1,00005125,II-1,1,7,010701
2383,010701A201,C.S. MIRAFLORES BG,36,03,42,S,A,2,00005126,I-3,1,7,010701
2384,010701A202,C.S. ÑUNYAJALCA,36,03,41,S,A,2,00005129,I-3,1,7,010701
2385,010701A203,C.S. COLLICATE,36,03,40,S,A,2,00005130,I-3,1,7,010701
2386,010701A204,C.S. SAN MARTIN BG,36,03,19,S,A,2,00005134,I-3,1,7,010701
2387,010701A205,C.S. MAVILA MONTENEGRO MORI,36,03,19,S,A,2,00011971,I-2,1,7,010701
2388,010701A206,C.S. LA VICTORIA,36,03,19,S,A,2,00005136,I-3,1,7,010701
10814,010701A207,CENTRO DE SALUD MENTAL COMUNITARIO CREESER,36,03,19,N,A,2,00027435,I-3,1,7,010701
2389,010701A302,P.S. TOMOCHO,36,03,40,S,A,3,00005127,I-1,1,7,010701
2390,010701A303,P.S. BUENA VISTA,36,03,19,S,A,3,00005128,I-2,1,7,010701
2391,010701A306,P.S. JAHUANGA,36,03,19,S,A,3,00005131,I-1,1,7,010701
2392,010701A307,P.S. NUEVO HORIZONTE,36,03,19,S,A,3,00005132,I-1,1,7,010701
2393,010701A308,P.S. PONA ALTA,36,03,42,S,A,3,00005133,I-1,1,7,010701
2394,010701A310,P.S. VISTA ALEGRE BG,36,03,19,S,A,3,00005135,I-1,1,7,010701
2395,010701A311,P.S. ROSAPAMPA,36,03,40,S,A,3,00005138,I-1,1,7,010701
2396,010701A312,P.S. PUEBLO LIBRE,36,03,41,S,A,3,00005137,I-1,1,7,010701
2397,010701A314,P.S. SACHAPOYAS,36,03,42,S,A,3,00007725,I-1,1,7,010701
2398,010701A315,P.S. EL BALCON,36,03,40,S,A,3,00007726,I-1,1,7,010701
2399,010701A316,P.S. NUEVO ORIENTE,36,03,42,S,A,3,00006718,I-1,1,7,010701
2400,010701A317,P.S. PROGRESO SAN ANTONIO,36,03,41,S,A,3,00006717,I-1,1,7,010701
2401,010701A318,P.S. VISTA HERMOSA,36,03,40,S,A,3,00006805,I-1,1,7,010701
2402,010701A319,P.S. SANTA CLARA,36,03,40,S,A,3,00006920,I-1,1,7,010701
2403,010701A320,C.S. UTCUBAMBA,36,03,19,S,A,2,00007043,I-3,1,7,010701
2404,010701A321,P.S. MIRAFLORES DE BUENA VISTA,36,03,19,S,A,3,00007287,I-1,1,7,010701
2405,010701A322,P.S. ALTO PERU,36,03,40,S,A,3,00007198,I-2,1,7,010701
2406,010701A323,P.S. EL PINTOR,36,03,19,S,A,3,00007200,I-1,1,7,010701
2407,010701A324,P.S. MORROPON,36,03,19,S,A,3,00007225,I-1,1,7,010701
2408,010701A325,P.S. EL PORVENIR DE MIRAFLORES,36,03,42,S,A,3,00007272,I-1,1,7,010701
2409,010701A326,P.S. SAN LUIS,36,03,19,S,A,3,00007285,I-2,1,7,010701
2410,010701A327,P.S. ÐUNYA TEMPLE,36,03,19,S,A,3,00007288,I-1,1,7,010701
2411,010701A328,P.S. NUEVA INDEPENDENCIA,36,03,41,S,A,3,00007363,I-1,1,7,010701
2412,010701A329,P.S. PLAYA GRANDE,36,03,41,S,A,3,00009282,I-1,1,7,010701
2413,010701A330,P.S. LA PALMA,36,03,41,S,A,3,00013126,I-1,1,7,010701
2414,010701A331,P.S. CAMPO ALEGRE,36,03,40,S,A,3,00014078,I-1,1,7,010701
2380,010701C101,HOSPITAL ESSALUD BUEN SAMARITANO,36,03,19,N,C,1,00009067,II-1,1,2,010701
9886,010701X201,CLINICA DOCTOR NIXON,36,03,19,N,X,2,00019497,I-3,1,10,010701
2415,010702A201,C.S. CAJARURO,36,03,20,S,A,2,00005092,I-3,1,7,010702
2416,010702A202,C.S. NARANJITOS,36,03,21,S,A,2,00005103,I-3,1,7,010702
2417,010702A203,C.S. ALTO AMAZONAS,36,03,22,S,A,2,00006659,I-3,1,7,010702
2418,010702A204,C.S. EL RON,36,03,21,S,A,2,00005105,I-3,1,7,010702
2419,010702A205,C.S. JOSE OLAYA,36,03,22,S,A,2,00005096,I-3,1,7,010702
2420,010702A206,C.S. SAN JUAN LIBERTAD,36,03,20,S,A,2,00005095,I-3,1,7,010702
2421,010702A207,C.S. SAN CRISTOBAL,36,03,21,S,A,2,00005104,I-3,1,7,010702
2422,010702A208,C.S. NARANJOS ALTO,36,03,20,S,A,2,00005099,I-3,1,7,010702
2423,010702A304,P.S. MISQUIYACU ALTO,36,03,22,S,A,3,00005094,I-1,1,7,010702
2424,010702A307,P.S. DIAMANTE ALTO,36,03,20,S,A,3,00005097,I-1,1,7,010702
2425,010702A308,P.S. EL TIGRE,36,03,22,S,A,3,00005098,I-1,1,7,010702
2426,010702A310,P.S. SEDA FLOR,36,03,21,S,A,3,00005106,I-1,1,7,010702
2427,010702A311,P.S. EL PROGRESO,36,03,21,S,A,3,00005107,I-1,1,7,010702
2428,010702A312,P.S. MANDINGAS,36,03,21,S,A,3,00005108,I-1,1,7,010702
2429,010702A313,P.S. LLUNCHICATE,36,03,22,S,A,3,00005100,I-1,1,7,010702
2430,010702A314,P.S. MISQUIYACU BAJO,36,03,22,S,A,3,00005101,I-1,1,7,010702
2431,010702A315,P.S. LOS PATOS,36,03,21,S,A,3,00005109,I-1,1,7,010702
2432,010702A316,P.S. SANTA CRUZ BUENA VISTA,36,03,21,S,A,3,00005110,I-1,1,7,010702
2433,010702A317,P.S. SAN JOSE BAJO,36,03,20,S,A,3,00007729,I-1,1,7,010702
2434,010702A318,P.S. BUENOS AIRES,36,03,20,S,A,3,00005102,I-1,1,7,010702
2435,010702A319,P.S. LA FLORIDA,36,03,21,S,A,3,00007730,I-1,1,7,010702
2436,010702A320,P.S. CHALACO,36,03,22,S,A,3,00006662,I-1,1,7,010702
2437,010702A321,P.S. DIAMANTE BAJO,36,03,20,S,A,3,00007205,I-1,1,7,010702
2438,010702A322,P.S. EL TRIUNFO NAR,36,03,21,S,A,3,00006889,I-1,1,7,010702
2471,010702A323,P.S. EL ALIZO,36,03,21,S,A,3,00007309,I-1,1,7,010702
2472,010702A324,P.S. ALTO UTCUBAMBA,36,03,21,S,A,3,00007242,I-1,1,7,010702
2439,010702A325,P.S. LA ESPERANZA,36,03,21,S,A,3,00007283,I-1,1,7,010702
2440,010702A326,P.S. ALTO SAN JOSE,36,03,21,S,A,3,00007286,I-1,1,7,010702
2441,010702A327,P.S. SANTA ISABEL,36,03,22,S,A,3,00007258,I-1,1,7,010702
2442,010702A328,P.S. LA UNION - AA,36,03,22,S,A,3,00007259,I-1,1,7,010702
2443,010702A329,P.S. NUEVO PIURA,36,03,22,S,A,3,00007284,I-1,1,7,010702
2444,010702A330,P.S. CHUNGUINA,36,03,20,S,A,3,00007207,I-1,1,7,010702
11271,010702A331,P.S. NUEVA ESPERANZA DE CAJARURO,36,03,21,S,A,3,00028971,I-1,1,1,010702
2445,010703A201,C.S. CUMBA,36,03,18,S,A,2,00005111,I-3,1,7,010703
2446,010703A202,C.S. NUEVA ESPERANZA,36,03,18,S,A,2,00005112,I-3,1,7,010703
2447,010703A302,P.S. HUALANGO,36,03,18,S,A,3,00005113,I-1,1,7,010703
2448,010703A303,P.S. TACTAGO,36,03,18,S,A,3,00005114,I-1,1,7,010703
2449,010703A304,P.S. MIRAFLORES DE CUMBA,36,03,18,S,A,3,00006807,I-1,1,7,010703
2450,010703A305,P.S. EL REJO,36,03,18,S,A,3,00006806,I-1,1,7,010703
2451,010703A306,P.S. VISTA HERMOSA,36,03,18,S,A,3,00007250,I-1,1,7,010703
2452,010703A307,P.S. OCTUCHO,36,03,18,S,A,3,00007364,I-1,1,7,010703
2453,010703A308,P.S. LA FLOR,36,03,18,S,A,3,00007310,I-1,1,7,010703
7739,010703A309,P.S. VISTA ALEGRE DE CUMBA,36,03,18,S,A,3,00021483,I-1,1,7,010703
10810,010703A310,P.S. CHALLUAYACU DE CUMBA,36,03,18,S,A,3,00028665,I-1,1,7,010703
10813,010703A311,P.S. SAN MARTIN DE CUMBA,36,03,18,S,A,3,00028664,I-1,1,7,010703
2454,010704A201,C.S. EL MILAGRO,36,03,24,S,A,2,00005066,I-3,1,7,010704
2455,010704A301,P.S. JOROBAMBA,36,03,24,S,A,3,00005067,I-1,1,7,010704
2456,010704A302,P.S. SAN PEDRO PAPAYA,36,03,24,S,A,3,00005068,I-1,1,7,010704
2457,010704A303,P.S. HUARANGOPAMPA,36,03,24,S,A,3,00005069,I-1,1,7,010704
2458,010704A304,P.S. EL REPOSO,36,03,24,S,A,3,00006789,I-1,1,7,010704
2381,010704A305,P.S. SIEMPREVIVA,36,03,24,S,A,3,00006808,I-1,1,7,010704
2459,010704A306,P.S. EL VALOR,36,03,24,S,A,3,00007273,I-1,1,7,010704
9637,010704D201,CENTRO DE SALUD MILITAR EL MILAGRO 6° BRIG SVA,36,03,24,N,D,2,00019289,I-3,1,3,010704
2460,010705A201,C.S. JAMALCA,36,03,23,S,A,2,00005139,I-3,1,7,010705
2461,010705A301,P.S. TAMBOLIC,36,03,23,S,A,3,00005140,I-1,1,7,010705
2462,010705A302,P.S. ASERRADERO,36,03,23,S,A,3,00005141,I-1,1,7,010705
2463,010705A303,P.S. HUILLARAN,36,03,21,S,A,3,00005142,I-1,1,7,010705
2464,010705A304,P.S. PURURCO,36,03,23,S,A,3,00005143,I-2,1,7,010705
2465,010705A305,P.S. EL SALAO,36,03,21,S,A,3,00005144,I-1,1,7,010705
2466,010705A306,P.S. SAN MARTIN DE PORRAS,36,03,23,S,A,3,00006720,I-1,1,7,010705
2467,010705A307,P.S. DUELAC,36,03,23,S,A,3,00006721,I-1,1,7,010705
2468,010705A308,P.S. VISTA HERMOSA JAM,36,03,23,S,A,3,00006921,I-1,1,7,010705
2469,010705A309,P.S. DUNIA GRANDE,36,03,23,S,A,3,00007197,I-1,1,7,010705
2470,010705A310,P.S. EL LAUREL,36,03,23,S,A,3,00007243,I-1,1,7,010705
11263,010705A311,P.S. PUERTO NARANJITOS,36,03,23,S,A,2,00029069,I-1,1,1,010705
2473,010706A201,C.S. LONYA GRANDE,36,03,17,S,A,2,00005120,I-3,1,7,010706
2474,010706A301,P.S. ROBLEPAMPA,36,03,17,S,A,3,00005121,I-2,1,7,010706
2475,010706A302,P.S. ORTIZ ARRIETA,36,03,17,S,A,3,00005122,I-1,1,7,010706
2476,010706A303,P.S. SAN MIGUEL,36,03,17,S,A,3,00005123,I-1,1,7,010706
2477,010706A304,P.S. YUNGASUYO,36,03,17,S,A,3,00005124,I-1,1,7,010706
2478,010706A305,P.S. SANTA ROSA DE JAIPE,36,03,17,S,A,3,00007182,I-1,1,7,010706
2479,010706A306,P.S. SAN FELIPE,36,03,17,S,A,3,00007184,I-1,1,7,010706
2480,010706A307,P.S. ZAPATALGO,36,03,17,S,A,3,00007199,I-1,1,7,010706
2481,010706A308,P.S. LA UNION,36,03,17,S,A,3,00007204,I-1,1,7,010706
2482,010706A309,P.S. HUAMBOYA,36,03,17,S,A,3,00007311,I-1,1,7,010706
11267,010706A310,P.S. NUEVA YORK,36,03,17,S,A,3,00029703,I-1,1,1,010706
2483,010706C201,CAP1 ESSALUD LONYA GRANDE,36,03,17,N,C,3,00009073,I-2,1,2,010706
2486,010707A201,C.S. EL PALTO,36,03,18,S,A,2,00005117,I-3,1,7,010707
2484,010707A301,C.S. VISTA ALEGRE YAMON,36,03,18,S,A,2,00005115,I-3,1,7,010707
2485,010707A302,P.S. YAMON,36,03,18,S,A,3,00005116,I-1,1,7,010707
2487,010707A304,P.S. MALLETA,36,03,18,S,A,3,00005118,I-1,1,7,010707
2488,010707A305,P.S. SAN RAMON,36,03,18,S,A,3,00005119,I-1,1,7,010707
2489,010707A306,P.S. PUEBLO NUEVO DE YAMON,36,03,18,S,A,3,00007141,I-1,1,7,010707
3245,020101A101,HOSPITAL VICTOR RAMOS GUARDIA - HUARAZ,02,01,00,S,A,1,00001543,II-2,1,7,020101
3246,020101A201,C.S. HUARUPAMPA,02,01,10,S,A,2,00001562,I-3,1,7,020101
3247,020101A301,P.S. HUALLCOR,02,01,09,S,A,3,00001545,I-1,1,7,020101
3248,020101A302,P.S. MACASHCA,02,01,09,S,A,3,00001544,I-1,1,7,020101
3249,020101A303,P.S. ICHOCA,02,01,11,S,A,3,00001555,I-1,1,7,020101
3250,020101A304,P.S. HUAMARIN,02,01,09,S,A,3,00001549,I-1,1,7,020101
3251,020101A305,P.S. SANTA CATALINA,02,01,09,S,A,3,00001548,I-1,1,7,020101
3252,020101A306,P.S. COYLLUR,02,01,11,S,A,3,00001556,I-1,1,7,020101
3253,020101A307,P.S. SAN NICOLAS,02,01,09,S,A,3,00001546,I-2,1,7,020101
3254,020101A308,P.S. YANACOSHCA,02,01,09,S,A,3,00001547,I-1,1,7,020101
3255,020101A309,P.S. JAUNA,02,01,09,S,A,3,00011002,I-1,1,7,020101
11218,020101A310,LABORATORIO DE REFERENCIA REGIONAL ANCASH,02,01,00,N,A,3,00014022,S/C,1,7,020101
3256,020101D101,POLICLINICO PNP HUARAZ,02,01,00,S,D,2,00010205,I-3,1,5,020101
15910,020101X101,CLINICA GINMEDIC,02,01,00,N,X,1,00009273,II-E,1,10,020101
9820,020101X201,CENTRO PENITENCIARIO HUARAZ,02,01,10,N,X,2,.,S/C,1,13,020101
3257,020102A201,P.S. COCHABAMBA,02,03,04,S,A,3,00001730,I-2,1,7,020102
3258,020102A301,P.S. CHIPRE,02,03,04,N,A,3,00001731,I-1,1,7,020102
3259,020102A302,P.S. PUMA PUCLLANAN,02,03,04,S,A,3,00001732,I-1,1,7,020102
3260,020103A301,P.S. COLCABAMBA,02,03,04,S,A,3,00001733,I-1,1,7,020103
3261,020104A301,P.S. HUANCHAY HZ,02,03,06,S,A,3,00001748,I-2,1,7,020104
3262,020104A302,P.S. RAYPA,02,03,06,S,A,3,00001747,I-1,1,7,020104
3263,020105A201,C.S. PALMIRA,02,01,12,S,A,2,00001568,I-4,1,7,020105
3264,020105A202,C.S. NICRUPAMPA,02,01,11,S,A,2,00001557,I-3,1,7,020105
3265,020105A203,C.S. MONTERREY,02,01,13,S,A,2,00001574,I-3,1,7,020105
14766,020105A204,CENTRO DE SALUD MENTAL COMUNITARIO ALLY WARAQ,02,01,00,S,A,2,00028701,I-3,1,7,020105
3266,020105A301,P.S. PARIA,02,01,12,S,A,3,00001573,I-1,1,7,020105
3267,020105A302,P.S. MARIAN,02,01,11,S,A,3,00001559,I-2,1,7,020105
3268,020105A303,P.S. ATIPAYAN,02,01,10,S,A,3,00001563,I-1,1,7,020105
3269,020105A304,P.S. CHONTAYOC,02,01,13,S,A,3,00001575,I-1,1,7,020105
3270,020105A305,P.S. HUANCHAC,02,01,11,S,A,3,00001558,I-2,1,7,020105
3271,020105A306,P.S. LLUPA,02,01,11,S,A,3,00001561,I-2,1,7,020105
3272,020105A307,P.S. HUAYAWILLCA,02,01,10,S,A,3,00001564,I-1,1,7,020105
3273,020105A308,P.S. UNCHUS,02,01,11,S,A,3,00001560,I-1,1,7,020105
